id_viaje_r,id_taxista_r,fecha_inicio,fecha_fin,duracion,origen_viaje_x,origen_viaje_y,destino_viaje_x,destino_viaje_y,cantidad_pasajeros
13648,571,2017-08-01 08:11:56.000,2017-08-01 08:19:21.000,445,-58.490368,-34.563637,-58.48749,-34.573495,1
13649,897,2017-08-01 08:22:18.000,2017-08-01 08:34:52.000,754,-58.419384,-34.611968,-58.38925523,-34.61885609,1
13650,1150,2017-08-01 08:27:39.000,2017-08-01 08:34:26.000,407,-58.431757,-34.572636,-58.4192456,-34.5648008,2
13651,1071,2017-08-01 08:27:51.000,2017-08-01 08:37:23.000,572,-58.421566,-34.608071,-58.3906516,-34.6043408,1
13652,257,2017-08-01 08:24:58.000,2017-08-01 08:39:02.000,844,-58.406903,-34.61277,-58.3726507,-34.6030447,1
13653,709,2017-08-01 08:29:07.000,2017-08-01 08:48:37.000,1170,-58.461351,-34.562969,-58.5222837,-34.592315,1
13654,966,2017-08-01 08:31:50.000,2017-08-01 09:00:26.000,1716,-58.435023,-34.612967,-58.4491519,-34.5548388,1
13655,4,2017-08-01 08:37:06.000,2017-08-01 08:45:37.000,511,-58.4218278,-34.5836972,-58.4361854,-34.5926334,2
13656,78,2017-08-01 08:36:54.000,2017-08-01 08:57:46.000,1252,-58.441034,-34.603178,-58.3738071,-34.6021109,1
13657,101,2017-08-01 08:37:58.000,2017-08-01 08:57:08.000,1150,-58.42326444,-34.62345202,-58.363224,-34.6057316,1
13658,1161,2017-08-01 08:43:36.000,2017-08-01 08:54:13.000,637,-58.490965,-34.630747,-58.46020092,-34.61643982,2
13659,76,2017-08-01 08:40:26.000,2017-08-01 09:04:40.000,1454,-58.483468,-34.57946,-58.4886103,-34.6317367,1
13660,433,2017-08-01 08:42:30.000,2017-08-01 08:52:17.000,587,-58.3713225,-34.6274287,-58.3945624,-34.6212087,2
13661,811,2017-08-01 08:44:36.000,2017-08-01 08:52:41.000,485,-58.45252976,-34.61878195,-58.464661,-34.603482,1
13662,42,2017-08-01 08:48:04.000,2017-08-01 08:56:47.000,523,-58.473352,-34.55545,-58.4568515,-34.5586304,1
13663,547,2017-08-01 08:52:26.000,2017-08-01 09:21:40.000,1754,-58.39816,-34.614324,-58.4769236,-34.5554844,1
13664,571,2017-08-01 08:56:12.000,2017-08-01 09:06:10.000,598,-58.468316,-34.57645,-58.4874533,-34.5762433,2
13665,700,2017-08-01 09:02:04.000,2017-08-01 09:08:18.000,374,-58.43377,-34.637225,-58.4331938,-34.623987,2
13666,140,2017-08-01 09:02:30.000,2017-08-01 09:25:33.000,1383,-58.459409,-34.607548,-58.3907259,-34.6156648,1
13667,826,2017-08-01 09:12:16.000,2017-08-01 09:29:10.000,1014,-58.408709,-34.582571,-58.4646712,-34.5439845,1
13668,837,2017-08-01 09:09:41.000,2017-08-01 09:14:49.000,308,-58.473151,-34.550306,-58.4636013,-34.5545916,1
13669,1153,2017-08-01 09:16:50.000,2017-08-01 09:34:31.000,1061,-58.5249136,-34.6343491,-58.4807291,-34.5522632,1
13670,156,2017-08-01 09:37:10.000,2017-08-01 09:57:47.000,1237,-58.450358,-34.569025,-58.4404339,-34.5824865,1
13671,132,2017-08-01 09:18:07.000,2017-08-01 09:27:28.000,561,-58.405422,-34.589085,-58.3813657,-34.5942154,1
13672,728,2017-08-01 09:21:27.000,2017-08-01 09:47:02.000,1535,-58.424641,-34.591878,-58.4855592,-34.5474984,1
13673,803,2017-08-01 09:34:16.000,2017-08-01 09:47:38.000,802,-58.439993,-34.596131,-58.39962063,-34.60341673,1
13674,669,2017-08-01 09:38:34.000,2017-08-01 09:52:13.000,819,-58.447109,-34.57183,-58.4182401,-34.5854103,2
13675,264,2017-08-01 10:00:54.000,2017-08-01 10:15:09.000,855,-58.415857,-34.606959,-58.4111445,-34.6343977,1
13676,217,2017-08-01 10:14:57.000,2017-08-01 10:24:28.000,571,-58.4757456,-34.6263555,-58.4734633,-34.626965,2
13677,225,2017-08-01 10:12:30.000,2017-08-01 10:21:14.000,524,-58.432459,-34.597036,-58.4251721,-34.6072402,1
13678,175,2017-08-01 10:20:06.000,2017-08-01 10:25:01.000,295,-58.468087,-34.564513,-58.46253516,-34.55871697,1
13679,198,2017-08-01 10:42:51.000,2017-08-01 10:52:35.000,584,-58.486283,-34.547569,-58.4645027,-34.5537554,1
13680,774,2017-08-01 10:49:26.000,2017-08-01 11:18:15.000,1729,-58.47139,-34.557367,-58.4027692,-34.60467,3
13681,787,2017-08-01 11:02:41.000,2017-08-01 11:14:23.000,702,-58.4501,-34.584687,-58.4318805,-34.572956,1
13682,255,2017-08-01 11:37:09.000,2017-08-01 11:42:25.000,316,-58.4866973,-34.6212785,-58.4761377,-34.6134747,2
13683,669,2017-08-01 12:29:37.000,2017-08-01 12:40:32.000,655,-58.483538,-34.578779,-58.4799345,-34.5782641,2
13684,789,2017-08-01 12:30:34.000,2017-08-01 12:52:50.000,1336,-58.485205,-34.627396,-58.4059543,-34.6243129,1
13685,666,2017-08-01 12:57:41.000,2017-08-01 13:02:37.000,296,-58.413573,-34.586835,-58.4086812,-34.5965103,1
13686,223,2017-08-01 13:11:35.000,2017-08-01 13:38:34.000,1619,-58.450773,-34.55517,-58.4352095,-34.6129713,1
13687,1055,2017-08-01 13:41:16.000,2017-08-01 13:48:08.000,412,-58.378362,-34.630974,-58.36917686,-34.64018974,1
13688,742,2017-08-01 13:55:33.000,2017-08-01 14:14:29.000,1136,-58.448698,-34.586466,-58.4026243,-34.6086317,1
13689,883,2017-08-01 14:17:20.000,2017-08-01 14:20:22.000,182,-58.459367,-34.55193,-58.4540488,-34.5514595,1
13690,1071,2017-08-01 14:13:33.000,2017-08-01 14:35:35.000,1322,-58.473151,-34.550306,-58.3973514,-34.5904431,1
13691,273,2017-08-01 14:40:19.000,2017-08-01 14:58:08.000,1069,-58.3704312,-34.6290399,-58.3865721,-34.6030333,2
13692,746,2017-08-01 14:43:28.000,2017-08-01 15:09:11.000,1543,-58.443364,-34.625616,-58.3732167,-34.6009212,1
13693,624,2017-08-01 14:52:51.000,2017-08-01 15:08:32.000,941,-58.448698,-34.586466,-58.413091,-34.5803706,1
13694,139,2017-08-01 15:13:53.000,2017-08-01 15:25:07.000,674,-58.386648,-34.597068,-58.3688199,-34.6029548,2
13695,362,2017-08-01 15:35:57.000,2017-08-01 15:57:06.000,1269,-58.450955,-34.619095,-58.3928569,-34.593227,1
13696,325,2017-08-01 15:38:54.000,2017-08-01 15:52:26.000,812,-58.4097009,-34.5799015,-58.4407215,-34.5862834,1
13697,737,2017-08-01 16:20:46.000,2017-08-01 16:34:40.000,834,-58.513404,-34.642341,-58.491168,-34.6655557,1
13698,969,2017-08-01 16:12:04.000,2017-08-01 16:26:56.000,892,-58.42438,-34.618592,-58.3716211,-34.6184055,1
13699,1046,2017-08-01 16:22:30.000,2017-08-01 16:36:07.000,817,-58.4137579,-34.6067474,-58.441782,-34.6221377,1
13700,673,2017-08-01 16:26:57.000,2017-08-01 16:38:24.000,687,-58.37195,-34.630944,-58.3698837,-34.6289658,1
13701,114,2017-08-01 16:44:22.000,2017-08-01 16:52:51.000,509,-58.48072,-34.637166,-58.4505787,-34.6305731,1
13702,756,2017-08-01 16:49:15.000,2017-08-01 17:07:24.000,1089,-58.4639475,-34.5690623,-58.4252318,-34.582153,2
13703,1146,2017-08-01 16:47:43.000,2017-08-01 16:59:58.000,735,-58.420193,-34.574308,-58.4516383,-34.5577783,2
13704,433,2017-08-01 16:48:58.000,2017-08-01 16:57:51.000,533,-58.37823,-34.636133,-58.3753544,-34.6441507,2
13705,276,2017-08-01 16:56:49.000,2017-08-01 17:18:14.000,1285,-58.4144267,-34.6248473,-58.4853969,-34.6194835,2
13706,637,2017-08-01 17:01:07.000,2017-08-01 17:28:22.000,1635,-58.417817,-34.612651,-58.48227602,-34.58267976,1
13707,319,2017-08-01 17:00:03.000,2017-08-01 17:07:42.000,459,-58.483645,-34.656598,-58.4815181,-34.677675,1
13708,377,2017-08-01 17:03:25.000,2017-08-01 17:06:51.000,206,-58.397026,-34.634405,-58.4048134,-34.6241747,1
13709,894,2017-08-01 17:05:21.000,2017-08-01 17:21:52.000,991,-58.440643,-34.595804,-58.3935615,-34.6062021,2
13710,1010,2017-08-01 17:08:50.000,2017-08-01 17:20:27.000,697,-58.386784,-34.605257,-58.3716269,-34.5923261,2
13711,334,2017-08-01 17:10:42.000,2017-08-01 17:19:34.000,532,-58.37993,-34.596933,-58.3930649,-34.5946318,1
13712,1087,2017-08-01 17:21:26.000,2017-08-01 17:28:37.000,431,-58.478022,-34.569674,-58.4732321,-34.5836466,2
13713,1150,2017-08-01 17:51:12.000,2017-08-01 18:10:09.000,1137,-58.517909,-34.595875,-58.4596223,-34.5539326,1
13714,92,2017-08-01 18:10:01.000,2017-08-01 18:37:42.000,1661,-58.388443,-34.588521,-58.4963572,-34.6440282,2
13715,883,2017-08-01 18:18:18.000,2017-08-01 18:27:54.000,576,-58.460599,-34.554232,-58.4146733,-34.5558918,1
13716,155,2017-08-01 18:37:06.000,2017-08-01 18:48:21.000,675,-58.4073715,-34.5963363,-58.4286881,-34.5918703,1
13717,1046,2017-08-01 19:01:26.000,2017-08-01 19:15:13.000,827,-58.376942,-34.627942,-58.4320013,-34.6292231,1
13718,219,2017-08-01 19:08:02.000,2017-08-01 19:32:46.000,1484,-58.436755,-34.565806,-58.4483347,-34.5771832,1
13719,467,2017-08-01 19:45:34.000,2017-08-01 20:03:40.000,1086,-58.342968,-34.62394,-58.4076665,-34.6202096,1
13720,949,2017-08-01 19:41:11.000,2017-08-01 20:03:43.000,1352,-58.488654,-34.629014,-58.44549841,-34.58674226,1
13721,1171,2017-08-01 20:00:39.000,2017-08-01 20:10:41.000,602,-58.484783,-34.565279,-58.4801226,-34.5803919,1
13722,751,2017-08-01 20:03:58.000,2017-08-01 20:24:01.000,1203,-58.3740547,-34.6069598,-58.4149097,-34.5804149,1
13723,204,2017-08-01 20:17:46.000,2017-08-01 20:47:48.000,1802,-58.371597,-34.60426,-58.5718081,-34.6363452,1
13724,737,2017-08-01 20:21:09.000,2017-08-01 20:26:13.000,304,-58.410067,-34.596997,-58.3961084,-34.5973938,2
13725,902,2017-08-01 20:26:05.000,2017-08-01 20:34:25.000,500,-58.407648,-34.620218,-58.3963567,-34.632865,1
13726,319,2017-08-01 20:34:33.000,2017-08-01 20:51:40.000,1027,-58.4528994,-34.6085701,-58.5073851,-34.6031974,1
13727,1095,2017-08-01 20:41:06.000,2017-08-01 20:46:22.000,316,-58.472802,-34.639012,-58.4776726,-34.6282923,1
13728,397,2017-08-01 20:47:56.000,2017-08-01 20:55:16.000,440,-58.447587,-34.611155,-58.4442724,-34.6202797,1
13729,256,2017-08-01 21:06:30.000,2017-08-01 21:22:41.000,971,-58.484163,-34.578507,-58.4570919,-34.5552846,1
13730,1027,2017-08-01 21:05:15.000,2017-08-01 21:15:12.000,597,-58.383136,-34.617809,-58.4197658,-34.6182004,1
13731,381,2017-08-01 21:09:58.000,2017-08-01 21:22:41.000,763,-58.421031,-34.61676,-58.4423506,-34.6377858,2
13732,980,2017-08-01 21:18:37.000,2017-08-01 21:31:35.000,778,-58.48166,-34.605573,-58.4695229,-34.6274876,1
13733,1049,2017-08-01 21:11:34.000,2017-08-01 21:17:12.000,338,-58.456489,-34.567461,-58.4487513,-34.5677206,1
13734,829,2017-08-01 21:12:40.000,2017-08-01 21:22:22.000,582,-58.41406,-34.601822,-58.41023811,-34.58665956,2
13735,1042,2017-08-01 21:17:49.000,2017-08-01 21:47:03.000,1754,-58.394669,-34.617045,-58.4863019,-34.5974678,1
13736,256,2017-08-01 21:44:20.000,2017-08-01 22:08:48.000,1468,-58.440118,-34.576547,-58.4933596,-34.6132081,2
13737,341,2017-08-01 22:14:08.000,2017-08-01 22:34:33.000,1225,-58.4523736,-34.5553595,-58.4121526,-34.5939152,3
13738,57,2017-08-01 22:17:30.000,2017-08-01 22:42:16.000,1486,-58.440643,-34.595804,-58.3736187,-34.5866067,2
13739,362,2017-08-01 22:16:36.000,2017-08-01 22:23:32.000,416,-58.429548,-34.632801,-58.4081546,-34.6283106,1
13740,910,2017-08-01 22:33:35.000,2017-08-01 22:43:30.000,595,-58.46523,-34.568562,-58.4465717,-34.5810167,3
13741,420,2017-08-01 22:39:25.000,2017-08-01 22:51:28.000,723,-58.433918,-34.580438,-58.4041883,-34.5835892,2
13742,1165,2017-08-01 22:46:27.000,2017-08-01 22:53:30.000,423,-58.3772277,-34.6204704,-58.3668847,-34.6284943,1
13743,980,2017-08-01 22:45:54.000,2017-08-01 22:53:26.000,452,-58.386977,-34.597713,-58.3834793,-34.5876081,1
13744,697,2017-08-01 22:53:38.000,2017-08-01 23:01:27.000,469,-58.425924,-34.607227,-58.43251451,-34.59697128,1
13745,165,2017-08-01 23:03:43.000,2017-08-01 23:30:18.000,1595,-58.470907,-34.586522,-58.3990114,-34.6112382,1
13746,406,2017-08-01 23:03:24.000,2017-08-01 23:24:25.000,1261,-58.406914,-34.596765,-58.4851147,-34.6273895,2
13747,594,2017-08-01 23:09:11.000,2017-08-01 23:28:51.000,1180,-58.398605,-34.613075,-58.4513331,-34.6157537,1
13748,423,2017-08-01 23:16:56.000,2017-08-01 23:41:20.000,1464,-58.4653971,-34.61075,-58.4068622,-34.6340129,2
13749,608,2017-08-01 23:21:53.000,2017-08-01 23:39:56.000,1083,-58.423885,-34.629021,-58.415127,-34.5934497,1
13750,295,2017-08-01 23:27:17.000,2017-08-01 23:37:08.000,591,-58.440343,-34.623032,-58.4069328,-34.6241489,1
13751,694,2017-08-01 23:28:34.000,2017-08-01 23:38:39.000,605,-58.387326,-34.619955,-58.3929133,-34.6412317,1
13752,1035,2017-08-01 23:47:27.000,2017-08-02 00:14:20.000,1613,-58.412,-34.557111,-58.5065599,-34.6192452,3
13753,743,2017-08-01 23:48:04.000,2017-08-02 00:00:28.000,744,-58.4105146,-34.6122485,-58.37917247,-34.60876713,1
13754,397,2017-08-01 23:50:05.000,2017-08-01 23:59:53.000,588,-58.454544,-34.625915,-58.4396265,-34.6100052,1
13755,1068,2017-08-01 23:57:32.000,2017-08-02 00:13:49.000,977,-58.452413,-34.586054,-58.4465553,-34.6159632,1
13756,480,2017-08-02 00:10:40.000,2017-08-02 00:27:45.000,1025,-58.473672,-34.571257,-58.4375658,-34.5656243,1
13757,170,2017-08-02 00:14:43.000,2017-08-02 00:23:44.000,541,-58.482371,-34.578981,-58.4619297,-34.5765276,1
13758,695,2017-08-02 00:22:04.000,2017-08-02 00:40:12.000,1088,-58.453834,-34.574127,-58.40561447,-34.58139119,2
13759,57,2017-08-02 00:23:32.000,2017-08-02 00:40:53.000,1041,-58.458643,-34.602832,-58.4440527,-34.6307683,1
13760,1027,2017-08-02 00:30:03.000,2017-08-02 00:47:27.000,1044,-58.493042,-34.566145,-58.4476854,-34.5566371,2
13761,955,2017-08-02 00:30:33.000,2017-08-02 01:00:53.000,1820,-58.38625118,-34.64951845,-58.4322838,-34.6012651,1
13762,403,2017-08-02 00:31:58.000,2017-08-02 00:47:51.000,953,-58.389477,-34.612545,-58.4321141,-34.6323538,1
13763,931,2017-08-02 00:38:15.000,2017-08-02 00:44:58.000,403,-58.4730023,-34.5469515,-58.4851065,-34.5602093,1
13764,472,2017-08-02 00:37:52.000,2017-08-02 00:56:12.000,1100,-58.393756,-34.594825,-58.3743274,-34.6179179,1
13765,380,2017-08-02 00:39:19.000,2017-08-02 00:48:55.000,576,-58.390041,-34.595444,-58.402165,-34.58342,1
13766,1027,2017-08-02 00:45:02.000,2017-08-02 00:51:55.000,413,-58.443295,-34.558052,-58.4522041,-34.5487367,1
13767,1068,2017-08-02 00:51:04.000,2017-08-02 00:58:20.000,436,-58.389537,-34.602585,-58.3891179,-34.5906841,1
13768,9,2017-08-02 01:13:03.000,2017-08-02 01:21:20.000,497,-58.4158645,-34.6043257,-58.4014424,-34.5956441,2
13769,964,2017-08-02 01:10:51.000,2017-08-02 01:29:11.000,1100,-58.396073,-34.59455,-58.4308972,-34.5794468,2
13770,553,2017-08-02 01:10:48.000,2017-08-02 01:31:48.000,1260,-58.423777,-34.577971,-58.4776269,-34.5580349,1
13771,1027,2017-08-02 01:22:32.000,2017-08-02 01:33:40.000,668,-58.423777,-34.577971,-58.416806,-34.596036,1
13772,695,2017-08-02 01:54:02.000,2017-08-02 02:10:31.000,989,-58.409124,-34.578575,-58.44924339,-34.58854586,1
13773,154,2017-08-02 02:52:26.000,2017-08-02 03:05:32.000,786,-58.419701,-34.618244,-58.38316615,-34.61782737,1
13774,467,2017-08-02 03:00:12.000,2017-08-02 03:09:42.000,570,-58.38723,-34.624128,-58.4077203,-34.6357202,1
13775,857,2017-08-02 04:01:07.000,2017-08-02 04:19:45.000,1118,-58.456489,-34.567461,-58.4041643,-34.5781937,1
13776,634,2017-08-02 04:16:57.000,2017-08-02 04:35:01.000,1084,-58.449227,-34.576802,-58.4423741,-34.6183564,1
13777,37,2017-08-02 05:20:02.000,2017-08-02 05:35:43.000,941,-58.425733,-34.600154,-58.3999045,-34.5827488,2
13778,142,2017-08-02 06:22:48.000,2017-08-02 06:43:26.000,1238,-58.45665,-34.61738,-58.4641631,-34.6922618,1
13779,692,2017-08-02 06:28:48.000,2017-08-02 07:05:33.000,2205,-58.402028,-34.638908,-58.484489,-34.5764177,1
13780,637,2017-08-02 06:24:33.000,2017-08-02 06:41:04.000,991,-58.422627,-34.624227,-58.37804403,-34.63028782,1
13781,912,2017-08-02 06:54:38.000,2017-08-02 07:12:08.000,1050,-58.407648,-34.620218,-58.34195,-34.6235707,1
13782,966,2017-08-02 07:00:48.000,2017-08-02 07:21:39.000,1251,-58.426058,-34.616026,-58.4532345,-34.5861051,1
13783,377,2017-08-02 07:06:09.000,2017-08-02 07:19:00.000,771,-58.385801,-34.619551,-58.3705881,-34.5994756,3
13784,81,2017-08-02 07:08:41.000,2017-08-02 07:24:33.000,952,-58.406553,-34.584178,-58.3673665,-34.5979541,1
13785,141,2017-08-02 07:10:14.000,2017-08-02 07:28:40.000,1106,-58.407092,-34.60444,-58.3641496,-34.598774,1
13786,75,2017-08-02 07:14:43.000,2017-08-02 07:24:08.000,565,-58.406903,-34.61277,-58.3956393,-34.6014909,2
13787,28,2017-08-02 07:18:48.000,2017-08-02 07:23:58.000,310,-58.383624,-34.587983,-58.3838059,-34.599158,1
13788,282,2017-08-02 07:16:40.000,2017-08-02 07:42:30.000,1550,-58.445907,-34.571913,-58.4092983,-34.6175033,1
13789,787,2017-08-02 07:29:02.000,2017-08-02 07:41:31.000,749,-58.441582,-34.612583,-58.4477887,-34.5919383,1
13790,605,2017-08-02 07:29:13.000,2017-08-02 07:49:46.000,1233,-58.39669,-34.623003,-58.40806377,-34.58794665,2
13791,615,2017-08-02 07:34:08.000,2017-08-02 07:56:27.000,1339,-58.511811,-34.616046,-58.4890342,-34.575854,2
13792,155,2017-08-02 07:31:44.000,2017-08-02 07:47:12.000,928,-58.467377,-34.553627,-58.5209079,-34.50832,1
13793,142,2017-08-02 07:39:35.000,2017-08-02 07:53:36.000,841,-58.442393,-34.637655,-58.420986,-34.6167075,1
13794,53,2017-08-02 07:39:27.000,2017-08-02 07:58:01.000,1114,-58.4269108,-34.6301094,-58.47621,-34.6177946,1
13795,717,2017-08-02 07:40:00.000,2017-08-02 07:45:49.000,349,-58.464089,-34.610762,-58.4640064,-34.6107546,2
13796,251,2017-08-02 07:40:50.000,2017-08-02 07:53:10.000,740,-58.483049,-34.621985,-58.525092,-34.6217308,3
13797,560,2017-08-02 07:42:53.000,2017-08-02 07:47:35.000,282,-58.475642,-34.57613,-58.46623651,-34.57327196,2
13798,637,2017-08-02 07:47:17.000,2017-08-02 07:54:30.000,433,-58.424997,-34.622407,-58.40978719,-34.63097522,2
13799,1071,2017-08-02 07:52:11.000,2017-08-02 08:00:13.000,482,-58.49385,-34.614603,-58.4776298,-34.6255168,2
13800,282,2017-08-02 08:00:18.000,2017-08-02 08:16:45.000,987,-58.4161543,-34.6150571,-58.394235,-34.5887867,1
13801,363,2017-08-02 08:04:20.000,2017-08-02 08:28:09.000,1429,-58.452668,-34.569736,-58.4245426,-34.6105661,1
13802,1033,2017-08-02 08:03:56.000,2017-08-02 08:19:50.000,954,-58.513094,-34.580788,-58.4730356,-34.5635442,2
13803,134,2017-08-02 08:03:18.000,2017-08-02 08:20:21.000,1023,-58.508839,-34.5773799,-58.5424494,-34.640172,1
13804,571,2017-08-02 08:03:15.000,2017-08-02 08:20:35.000,1040,-58.498786,-34.565268,-58.4628467,-34.5746317,1
13805,251,2017-08-02 08:10:11.000,2017-08-02 08:32:01.000,1310,-58.494721,-34.619617,-58.4555644,-34.5780174,1
13806,798,2017-08-02 08:06:50.000,2017-08-02 08:23:53.000,1023,-58.396127,-34.588228,-58.4111275,-34.5793963,2
13807,918,2017-08-02 08:06:52.000,2017-08-02 08:24:12.000,1040,-58.417254,-34.598025,-58.4136864,-34.6360522,1
13808,774,2017-08-02 08:21:08.000,2017-08-02 08:27:20.000,372,-58.4889167,-34.6144657,-58.4855104,-34.6255211,1
13809,1074,2017-08-02 08:29:49.000,2017-08-02 08:41:30.000,701,-58.388248,-34.616753,-58.3743886,-34.6098762,2
13810,534,2017-08-02 08:28:07.000,2017-08-02 08:48:08.000,1201,-58.415993,-34.598742,-58.375205,-34.6126783,1
13811,61,2017-08-02 08:36:24.000,2017-08-02 08:48:58.000,754,-58.419384,-34.611968,-58.3903215,-34.6175859,1
13812,209,2017-08-02 08:33:18.000,2017-08-02 08:47:22.000,844,-58.406903,-34.61277,-58.3725884,-34.6030543,1
13813,339,2017-08-02 08:43:54.000,2017-08-02 09:16:31.000,1957,-58.482881,-34.570955,-58.3945228,-34.625437,1
13814,173,2017-08-02 08:43:54.000,2017-08-02 08:46:38.000,164,-58.4919,-34.642669,-58.4904158,-34.6466479,3
13815,1033,2017-08-02 08:42:14.000,2017-08-02 09:06:28.000,1454,-58.483468,-34.57946,-58.4885999,-34.6317805,1
13816,844,2017-08-02 08:50:43.000,2017-08-02 08:57:33.000,410,-58.480926,-34.572359,-58.48992395,-34.58002203,2
13817,433,2017-08-02 08:51:37.000,2017-08-02 09:01:24.000,587,-58.371312,-34.6274257,-58.3945321,-34.6212583,2
13818,251,2017-08-02 08:52:16.000,2017-08-02 08:55:59.000,223,-58.447983,-34.587186,-58.4416322,-34.5830507,1
13819,1091,2017-08-02 09:01:50.000,2017-08-02 09:07:52.000,362,-58.463757,-34.627755,-58.4565882,-34.6295228,1
13820,251,2017-08-02 09:01:34.000,2017-08-02 09:06:06.000,272,-58.442041,-34.573329,-58.4485655,-34.571864,1
13821,571,2017-08-02 09:00:43.000,2017-08-02 09:10:41.000,598,-58.468316,-34.57645,-58.487455,-34.576185,2
13822,422,2017-08-02 09:13:55.000,2017-08-02 09:30:35.000,1000,-58.514895,-34.597698,-58.5096329,-34.6413513,1
13823,320,2017-08-02 09:15:23.000,2017-08-02 09:45:09.000,1786,-58.40274,-34.586019,-58.3870121,-34.6568409,2
13824,1128,2017-08-02 09:19:31.000,2017-08-02 09:33:10.000,819,-58.447109,-34.57183,-58.4182833,-34.5854273,2
13825,87,2017-08-02 09:31:22.000,2017-08-02 09:56:57.000,1535,-58.424641,-34.591878,-58.4862947,-34.5475295,1
13826,198,2017-08-02 09:34:07.000,2017-08-02 09:52:48.000,1121,-58.483237,-34.579732,-58.4382234,-34.5672732,1
13827,615,2017-08-02 09:35:45.000,2017-08-02 09:47:29.000,704,-58.411139,-34.579106,-58.3719005,-34.595601,1
13828,829,2017-08-02 09:41:49.000,2017-08-02 10:00:31.000,1122,-58.4041576,-34.5781573,-58.45650791,-34.56759416,1
13829,586,2017-08-02 09:40:44.000,2017-08-02 10:03:00.000,1336,-58.485205,-34.627396,-58.4065798,-34.6243568,1
13830,224,2017-08-02 10:24:59.000,2017-08-02 10:37:55.000,776,-58.393146,-34.595217,-58.4185841,-34.5708767,2
13831,231,2017-08-02 10:20:27.000,2017-08-02 10:34:00.000,813,-58.415857,-34.606959,-58.4149505,-34.6252606,1
13832,1055,2017-08-02 10:28:05.000,2017-08-02 11:07:03.000,2338,-58.444246,-34.595981,-58.49161556,-34.48136207,2
13833,374,2017-08-02 10:39:04.000,2017-08-02 10:42:04.000,180,-58.524966,-34.624614,-58.5147638,-34.6251117,1
13834,741,2017-08-02 10:52:32.000,2017-08-02 11:09:51.000,1039,-58.404352,-34.586114,-58.3758381,-34.6056739,2
13835,219,2017-08-02 11:03:51.000,2017-08-02 11:26:11.000,1340,-58.450156,-34.579022,-58.4948265,-34.6195714,1
13836,578,2017-08-02 11:27:54.000,2017-08-02 11:43:30.000,936,-58.484743,-34.575913,-58.44711011,-34.60143889,1
13837,139,2017-08-02 11:40:10.000,2017-08-02 11:53:22.000,792,-58.419232,-34.614332,-58.3760798,-34.5852862,2
13838,325,2017-08-02 11:45:58.000,2017-08-02 11:51:14.000,316,-58.4866973,-34.6212785,-58.4761506,-34.6135065,2
13839,571,2017-08-02 11:45:58.000,2017-08-02 12:14:53.000,1735,-58.47139,-34.557367,-58.381885,-34.6123983,3
